anime_id,Name,English name,Other name,Score,Genres,Aired,Status,Rating,Rank,Popularity,number_of_female_reviewers,number_of_male_reviewers
9221,Kanzen Shouri Daiteiou,UNKNOWN,完全勝利ダイテイオー,5.12,"Action, Adventure, Sci-Fi","Dec 22, 2001",Finished Airing,PG - Children,11747.0,13289,7,25
9228,Wan Wan Chuushingura,UNKNOWN,わんわん忠臣蔵,5.63,"Action, Adventure, Drama, Fantasy","Dec 21, 1963",Finished Airing,G - All Ages,10342.0,11998,3,5
9239,Scoopers,UNKNOWN,スクーパーズ,5.08,"Action, Sci-Fi","Dec 1, 1987",Finished Airing,R+ - Mild Nudity,11815.0,11827,1,15
9241,Super Robot Taisen OG: The Inspector,Super Robot Wars OG: The Inspector,スーパーロボット大戦OG -ジ・インスペクター-,7.21,"Action, Sci-Fi","Oct 2, 2010 to Apr 2, 2011",Finished Airing,PG-13 - Teens 13 or older,2970.0,6138,39,424
9242,Nine: Original-ban,UNKNOWN,ナイン オリジナル版,5.95,"Romance, Sports","Sep 16, 1983",Finished Airing,PG-13 - Teens 13 or older,9053.0,12580,2,8
9243,Nine 2: Koibito Sengen,UNKNOWN,ナイン2 恋人宣言,5.97,"Romance, Sports","Dec 18, 1983",Finished Airing,PG-13 - Teens 13 or older,8985.0,12994,2,7
9244,Nine: Kanketsu-hen,UNKNOWN,ナイン 完結編,5.97,"Romance, Sports","Sep 5, 1984",Finished Airing,PG-13 - Teens 13 or older,8986.0,13395,2,7
9252,Break Blade Movie 3: Kyoujin no Ato,Broken Blade 3,ブレイク ブレイド 第三章 凶刃ノ痕,7.78,"Action, Fantasy","Sep 25, 2010",Finished Airing,R - 17+ (violence & profanity),957.0,2685,1056,5804
9253,Steins;Gate,Steins;Gate,STEINS;GATE,9.07,"Drama, Sci-Fi, Suspense","Apr 6, 2011 to Sep 14, 2011",Finished Airing,PG-13 - Teens 13 or older,3.0,13,6773,20205
9254,Mianhada Saranghanda,UNKNOWN,미안하다 사랑한다,5.74,Drama,"Jun 2, 2008",Finished Airing,G - All Ages,9906.0,10840,28,12
9260,Kizumonogatari I: Tekketsu-hen,Kizumonogatari Part 1: Iron-Blooded,傷物語〈Ⅰ鉄血篇〉,8.37,"Action, Mystery, Supernatural","Jan 8, 2016",Finished Airing,R - 17+ (violence & profanity),193.0,406,620,2877
9264,Hana no Ko Lunlun: Konnichiwa Sakura no Kuni,UNKNOWN,花の子ルンルン こんにちわ桜の国,5.55,Drama,"Mar 15, 1980",Finished Airing,G - All Ages,10604.0,12026,15,5
9279,Bara no Hana to Joe,UNKNOWN,バラの花とジョー,5.61,Drama,Mar 1977,Finished Airing,PG - Children,10401.0,12274,11,18
9282,Duel Masters Movie 3: Honoo no Kizuna XX,UNKNOWN,劇場版デュエル・マスターズ 炎のキズナXX!!,5.8,Fantasy,"Aug 21, 2010",Finished Airing,UNKNOWN,9707.0,12760,5,10
9288,Heartcatch Precure! Movie: Hana no Miyako de Fashion Show... desu ka!?,UNKNOWN,映画 ハートキャッチプリキュア！花の都でファッションショー・・・ですか！？,7.6,Fantasy,"Oct 30, 2010",Finished Airing,G - All Ages,1392.0,6896,157,239
9289,Hanasaku Iroha,Hanasaku Iroha: Blossoms for Tomorrow,花咲くいろは,7.91,Drama,"Apr 3, 2011 to Sep 25, 2011",Finished Airing,PG-13 - Teens 13 or older,712.0,675,4490,8518
9290,Moyashimon CGI Anime,UNKNOWN,もやしもん,6.04,"Comedy, Supernatural","Jul 6, 2010",Finished Airing,PG-13 - Teens 13 or older,8644.0,10245,15,31
9291,Hello Kitty no Cinderella,Hello Kitty in Cinderella,ハローキティのシンデレラ,6.32,Fantasy,"Jul 22, 1989",Finished Airing,PG - Children,7278.0,11579,18,5
9292,Kiki to Lala no Aoi Tori,UNKNOWN,キキとララの青い鳥,5.87,UNKNOWN,"Jul 22, 1989",Finished Airing,PG - Children,9413.0,14927,3,1
9303,Noel no Fushigi na Bouken,Noel's Fantastic Trip,ノエルの不思議な冒険,5.39,"Adventure, Comedy, Fantasy","Apr 29, 1983",Finished Airing,G - All Ages,11124.0,14769,4,3
9314,Fractale,Fractale,フラクタル,6.92,"Adventure, Fantasy, Sci-Fi","Jan 14, 2011 to Apr 1, 2011",Finished Airing,PG-13 - Teens 13 or older,4313.0,2185,1826,5371
9318,Samero,Wake Up,覚めろ,4.31,Avant Garde,1992,Finished Airing,R+ - Mild Nudity,12550.0,12640,9,18
9324,Elf 17,UNKNOWN,エルフ・17,5.74,"Adventure, Comedy","Jan 14, 1987",Finished Airing,PG-13 - Teens 13 or older,9932.0,9989,12,71
9330,Dragon Crisis!,UNKNOWN,ドラゴンクライシス!,6.63,"Action, Romance, Supernatural","Jan 11, 2011 to Mar 29, 2011",Finished Airing,PG-13 - Teens 13 or older,5676.0,1299,1474,8383
9331,Yumekui Merry,Dream Eater Merry,夢喰いメリー,6.91,"Action, Supernatural","Jan 7, 2011 to Apr 8, 2011",Finished Airing,PG-13 - Teens 13 or older,4358.0,1547,1602,4930
9332,.hack//Quantum,UNKNOWN,.hack//Quantum,7.12,"Action, Adventure, Fantasy","Jan 28, 2011 to Apr 7, 2011",Finished Airing,PG-13 - Teens 13 or older,3452.0,3279,678,2102
9333,Koi☆Sento,Coicent,コイ☆セント,6.32,"Comedy, Romance, Sci-Fi","Nov 27, 2010",Finished Airing,PG-13 - Teens 13 or older,7287.0,6568,219,401
9335,Megane na Kanojo,UNKNOWN,眼鏡なカノジョ,6.64,"Comedy, Romance","Nov 25, 2010",Finished Airing,PG-13 - Teens 13 or older,5615.0,5190,471,815
9337,Mayo Elle Otoko no Ko,UNKNOWN,迷elleオトコノ娘,4.66,Comedy,"Nov 26, 2010",Finished Airing,PG-13 - Teens 13 or older,12353.0,11188,1,7
9340,Cheburashka,UNKNOWN,チェブラーシカ,7.11,Comedy,"Dec 18, 2010",Finished Airing,G - All Ages,3479.0,11368,18,26
9342,Twinkle Nora Rock Me!,UNKNOWN,トゥインクル NORA(ノーラ) ロック・ミー!,2.98,"Action, Sci-Fi","Nov 21, 1985",Finished Airing,PG-13 - Teens 13 or older,12686.0,8299,8,29
9344,Torajima no Miime,UNKNOWN,トラジマのミーめ,5.92,Slice of Life,"Aug 6, 1999 to Dec 8, 1999",Finished Airing,G - All Ages,9199.0,12553,10,6
9346,Battle Spirits: Brave,UNKNOWN,バトルスピリッツ ブレイヴ,7.12,"Adventure, Sci-Fi","Sep 12, 2010 to Sep 11, 2011",Finished Airing,PG - Children,3457.0,8588,8,40
9347,Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,UNKNOWN,FORTUNE ARTERIAL 赤い約束 たどり着いた場所,6.87,"Comedy, Fantasy, Romance","Feb 23, 2011",Finished Airing,PG-13 - Teens 13 or older,4516.0,3982,424,1799
9348,Chibi Maruko-chan: Watashi no Suki na Uta,UNKNOWN,ちびまる子ちゃん わたしの好きな歌,7.12,"Drama, Romance, Slice of Life","Dec 19, 1992",Finished Airing,G - All Ages,3459.0,10785,15,16
9353,D.C. I&II P.S.P. Re-Animated,UNKNOWN,D.C.I&II P.S.P. RE-ANIMATED,6.63,"Drama, Romance","Oct 28, 2010",Finished Airing,PG-13 - Teens 13 or older,5673.0,7253,48,336
9356,Cool Cool Bye,UNKNOWN,クール・クール・バイ,4.71,"Action, Adventure, Fantasy","Jan 21, 1986",Finished Airing,R+ - Mild Nudity,12302.0,11459,12,48
9361,Molly Star-Racer,UNKNOWN,MOLLY STAR-RACER,5.59,UNKNOWN,2001,Finished Airing,G - All Ages,UNKNOWN,11004,51,42
9365,Wellber no Monogatari: Kanashimi no Senshi Galahad no Banka,Sisters of Wellber - Elegy for a Sad Warrior,ウエルベールの物語 Sisters of Wellber　哀しみの戦士ガラハドの挽歌,5.58,"Action, Adventure, Comedy, Fantasy","Nov 11, 2007",Finished Airing,R - 17+ (violence & profanity),10535.0,12389,2,7
9366,Kaichou wa Maid-sama!: Omake da yo!,Maid Sama!: It's an Extra!,会長はメイド様！おまけだよ！,7.48,Comedy,"May 11, 2011",Finished Airing,PG-13 - Teens 13 or older,1793.0,1626,2537,2181
9376,Yamato Takeru: After War,UNKNOWN,ヤマトタケル ～After War～,6.19,"Action, Adventure, Fantasy, Sci-Fi","Nov 22, 1995",Finished Airing,PG-13 - Teens 13 or older,7944.0,13346,1,6
9379,Denpa Onna to Seishun Otoko,Ground Control to Psychoelectric Girl,電波女と青春男,7.13,"Comedy, Sci-Fi, Slice of Life","Apr 15, 2011 to Jul 1, 2011",Finished Airing,PG-13 - Teens 13 or older,3389.0,745,2452,10711
9383,Chie-chan Funsenki: Jarinko Chie,UNKNOWN,チエちゃん奮戦記 じゃりン子チエ,UNKNOWN,"Comedy, Drama","Oct 19, 1991 to Sep 22, 1992",Finished Airing,UNKNOWN,15231.0,14769,2,3
9385,Rokushin Gattai GodMars (1982),Six God Combination GodMars: The Movie,六神合体ゴッドマーズ (1982),5.92,"Action, Sci-Fi","Dec 18, 1982",Finished Airing,PG-13 - Teens 13 or older,9185.0,12949,2,14
9393,T.P. Sakura: Time Paladin Sakura,UNKNOWN,T.P.さくら〜タイムパラディンさくら〜時空樹防衛戦,5.81,Action,"Jan 27, 2011 to Feb 24, 2011",Finished Airing,G - All Ages,9631.0,8317,34,138
9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,UNKNOWN,宮西達也劇場 おまえうまそうだな,6.23,Adventure,"Oct 4, 2010 to Oct 29, 2010",Finished Airing,G - All Ages,7730.0,11185,26,27
9396,Mitsudomoe: Oppai Ippai Mama Genki,UNKNOWN,みつどもえ OPPAI IPPAI ママ元気,7.53,"Comedy, Slice of Life","Feb 23, 2011",Finished Airing,PG-13 - Teens 13 or older,1622.0,4757,253,920
9403,Shin Mashin Eiyuuden Wataru Majinzan,UNKNOWN,真魔神英雄伝ワタル 魔神山編,6.23,"Action, Adventure, Comedy, Fantasy, Sci-Fi","Aug 5, 1989 to Sep 5, 1989",Finished Airing,G - All Ages,7735.0,13540,1,1
9409,D-1 Devastator,UNKNOWN,D-1 デバステイター,6.02,Sci-Fi,"Dec 11, 1992 to Feb 26, 1993",Finished Airing,R+ - Mild Nudity,8734.0,11911,2,20
9416,Renshenguo,UNKNOWN,人參果,6.06,UNKNOWN,1981,Finished Airing,G - All Ages,8577.0,15524,1,3
9417,Jin Hou Xiang Yao,UNKNOWN,金猴降妖,5.96,Adventure,1985,Finished Airing,PG - Children,9026.0,16294,2,2
9421,SmaSTATION-3 SMAnime,UNKNOWN,SmaSTATION-3 スマアニメ,6.33,"Action, Comedy",2004,Finished Airing,R+ - Mild Nudity,7237.0,14317,4,5
9423,Koko ni Iru,UNKNOWN,ここにいる,5.78,Slice of Life,2010,Finished Airing,G - All Ages,9770.0,13245,21,12
9424,Seupideuwang Beongae,Wings of Dragon,스피드왕 번개,5.99,Sports,"May 18, 1998 to Aug 18, 1998",Finished Airing,UNKNOWN,8904.0,13763,1,4
9426,Pururun! Shizuku-chan,UNKNOWN,ぷるるんっ！しずくちゃん,UNKNOWN,Comedy,"Oct 7, 2006 to Sep 29, 2007",Finished Airing,G - All Ages,19003.0,14884,2,1
9433,A-jang.com,UNKNOWN,아장닷컴,5.64,Fantasy,"Nov 22, 2001 to Dec 22, 2001",Finished Airing,G - All Ages,10300.0,13525,1,4
9438,Rainbow Sentai Robin,UNKNOWN,レインボー戦隊ロビン,5.85,"Action, Adventure, Sci-Fi","Apr 23, 1966 to Mar 24, 1967",Finished Airing,G - All Ages,9504.0,13015,1,2
9441,Yume-iro Pâtissière SP Professional,UNKNOWN,夢色パティシエールSP（スペシャル）プロフェッショナル,7.58,"Gourmet, Slice of Life","Oct 3, 2010 to Dec 26, 2010",Finished Airing,G - All Ages,1423.0,3258,1442,209
9445,Gunparade Orchestra OVA,UNKNOWN,ガンパレード・オーケストラ,5.7,UNKNOWN,"Jan 12, 2006 to Jul 20, 2006",Finished Airing,PG-13 - Teens 13 or older,10068.0,12880,1,9
9447,Byulbyul Iyagi 2,UNKNOWN,별별이야기 2: 여섯 빛깔 무지개,UNKNOWN,Drama,"Apr 17, 2008",Finished Airing,PG-13 - Teens 13 or older,15040.0,16721,2,5
9464,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,UNKNOWN,がんばれゴエモン 地球救出大作戦,UNKNOWN,Comedy,"Nov 21, 1998",Finished Airing,UNKNOWN,16006.0,15931,1,2
9465,Break Blade Movie 4: Sanka no Chi,Broken Blade 4,ブレイク ブレイド 第四章 惨禍ノ地,7.83,"Action, Fantasy","Oct 30, 2010",Finished Airing,R - 17+ (violence & profanity),855.0,2712,975,5596
9471,Baka to Test to Shoukanjuu: Matsuri,Baka & Test - Summon the Beasts OVA,バカとテストと召喚獣 ～祭～,7.57,Comedy,"Feb 23, 2011 to Mar 30, 2011",Finished Airing,PG-13 - Teens 13 or older,1471.0,1665,1379,6158
9479,Coppelion,Coppelion,コッペリオン,6.47,"Action, Sci-Fi","Oct 2, 2013 to Dec 25, 2013",Finished Airing,PG-13 - Teens 13 or older,6516.0,1723,1171,3296
9488,Cencoroll Connect,Cencoroll Connect,センコロール,7.2,"Action, Sci-Fi","Jun 29, 2019",Finished Airing,PG-13 - Teens 13 or older,3011.0,3356,59,231
9491,Katsugeki Shoujo Tanteidan,UNKNOWN,活劇少女探偵団,4.48,"Action, Comedy","Nov 25, 1986",Finished Airing,G - All Ages,12483.0,10117,16,39
9494,Soukyuu no Fafner: Dead Aggressor - Arcadian Memory,UNKNOWN,蒼穹のファフナー Dead Aggressor Arcadian memory,6.43,"Action, Drama, Sci-Fi","Nov 2, 2005 to Jan 12, 2006",Finished Airing,PG-13 - Teens 13 or older,6716.0,9389,14,27
9495,Inochi no Chikyuu: Dioxin no Natsu,The Summer of Dioxin,いのちの地球 ダイオキシンの夏,6.48,Drama,"Aug 18, 2001",Finished Airing,PG-13 - Teens 13 or older,6476.0,11923,7,14
9502,Egao no Hana,UNKNOWN,えがおのはな,5.64,UNKNOWN,"Jun 1, 2010",Finished Airing,G - All Ages,UNKNOWN,12513,47,54
9509,Yami no Purple Eye,Purple Eyes in the Dark,闇のパープル・アイ,4.52,"Horror, Mystery, Supernatural",1987,Finished Airing,PG-13 - Teens 13 or older,UNKNOWN,10404,8,13
9510,Mitsudomoe Zouryouchuu!,UNKNOWN,みつどもえ増量中！,7.66,"Comedy, Slice of Life","Jan 9, 2011 to Feb 27, 2011",Finished Airing,PG-13 - Teens 13 or older,1229.0,3080,700,2329
9513,Beelzebub,Beelzebub,べるぜバブ,7.86,"Action, Comedy, Supernatural","Jan 9, 2011 to Mar 25, 2012",Finished Airing,PG-13 - Teens 13 or older,793.0,346,4107,10466
9518,Ichigo Ichie: Kimi no Kotoba,UNKNOWN,一期一会～キミノコトバ～,UNKNOWN,"Comedy, Slice of Life","Oct 24, 2010 to Jan 30, 2011",Finished Airing,G - All Ages,16692.0,14133,2,1
9520,Zero Tester,UNKNOWN,ゼロテスター,6.18,"Action, Adventure, Sci-Fi","Oct 1, 1973 to Jun 17, 1974",Finished Airing,PG-13 - Teens 13 or older,8003.0,12824,1,4
9521,Tie Shan Gongzhu,UNKNOWN,鐵扇公主,5.28,"Action, Adventure, Fantasy","Jan 1, 1941",Finished Airing,G - All Ages,11410.0,12250,1,8
9523,Minori Scramble!,UNKNOWN,みのりスクランブル!,6.17,Comedy,"Feb 15, 2012",Finished Airing,G - All Ages,8040.0,9058,49,169
9525,Junod,Dr. Junod,ジュノー,6.12,Drama,"May 11, 2010",Finished Airing,PG-13 - Teens 13 or older,8266.0,12936,1,3
9528,Transformers Superlink Special,Transformers Energon: Distribution,トランスフォーマー スーパーリンク,5.74,"Action, Adventure, Sci-Fi","Nov 3, 2004",Finished Airing,PG-13 - Teens 13 or older,9921.0,12674,9,19
9531,Tezuka Osamu Monogatari: Boku wa Son Gokuu,UNKNOWN,手塚治虫物語 ぼくは孫悟空,6.13,Adventure,"Aug 27, 1989",Finished Airing,G - All Ages,8215.0,12988,4,10
9535,Gongitsune,UNKNOWN,ごんぎつね,6.12,"Drama, Slice of Life","Mar 16, 1985",Finished Airing,PG - Children,8260.0,12180,1,4
9536,Robin-kun to 100 nin no Otomodachi,Robin with his 100 Friends,ロビンくんと100人のお友達,UNKNOWN,Comedy,"Oct 11, 2010 to Jan 3, 2011",Finished Airing,G - All Ages,19201.0,16560,1,6
9539,Cardfight!! Vanguard,Cardfight!! Vanguard,カードファイト!! ヴァンガード,7.02,Action,"Jan 8, 2011 to Mar 31, 2012",Finished Airing,PG-13 - Teens 13 or older,3893.0,2840,408,1382
9540,Bucket de Gohan,UNKNOWN,バケツでごはん,UNKNOWN,Comedy,"Jan 8, 1996 to Jun 24, 1996",Finished Airing,UNKNOWN,15014.0,15381,1,1
9544,Biohazard: Damnation,UNKNOWN,バイオハザード ダムネーション,7.12,"Action, Horror, Sci-Fi","Sep 15, 2012",Finished Airing,R - 17+ (violence & profanity),3458.0,4109,258,1170
9547,Alps no Shoujo Heidi (1979),The Story of Heidi,アルプスの少女ハイジ (1979),6.93,Drama,"Mar 17, 1979",Finished Airing,PG - Children,4251.0,7726,59,69
9548,Alps no Shoujo Heidi: Alm no Yama-hen,UNKNOWN,アルプスの少女ハイジ アルムの山編,6.52,Drama,"Aug 21, 1996",Finished Airing,PG - Children,6264.0,10776,25,38
9549,Alps no Shoujo Heidi: Heidi to Clara-hen,UNKNOWN,アルプスの少女ハイジ ハイジとクララ編,6.6,Drama,"Aug 21, 1996",Finished Airing,PG - Children,5812.0,10705,21,35
9558,Changjiang 7 Hao Ai Diqiu,CJ7: The Cartoon,长江7号爱地球,6.17,UNKNOWN,"Jul 9, 2010",Finished Airing,G - All Ages,8021.0,14937,4,2
9561,Shokupan Mimi,UNKNOWN,食パンミミー,5.56,"Comedy, Gourmet","Oct 4, 2010 to Dec 20, 2010",Finished Airing,PG - Children,10579.0,10971,33,29
9563,Hidamari Sketch x ☆☆☆ Specials,UNKNOWN,ひだまりスケッチ×☆☆☆,7.8,"Comedy, Slice of Life","Oct 23, 2010 to Oct 30, 2010",Finished Airing,PG-13 - Teens 13 or older,916.0,5179,150,848
9566,Umi kara no Shisha,UNKNOWN,海からの使者,6.09,"Action, Sci-Fi","Aug 21, 2010",Finished Airing,PG-13 - Teens 13 or older,8442.0,11225,13,43
9568,Peace Maker Kurogane Special,Peace Maker Kurogane: Festival of Gion,オリジナルショートストーリー 「祇園会」,6.52,"Action, Comedy, Drama","Dec 21, 2003",Finished Airing,PG - Children,6240.0,9599,20,27
9575,Nodoka Mori no Doubutsu Daisakusen,Back to the Forest,のどか森の動物大作戦,5.53,Fantasy,"Feb 3, 1980",Finished Airing,G - All Ages,10672.0,14164,4,1
9584,Kappa no Sanpei,UNKNOWN,カッパの三平,UNKNOWN,"Adventure, Supernatural","Mar 13, 1993",Finished Airing,G - All Ages,17173.0,15772,1,2
9591,Code Geass: Hangyaku no Lelouch R2 Omake Flash,Code Geass: Lelouch of the Rebellion R2 Extra Flash - Baba Theater Redux,コードギアス 反逆のルルーシュ おまけFLASH「帰ってきたBABA劇場」,5.71,UNKNOWN,"Aug 22, 2008 to Apr 24, 2009",Finished Airing,PG-13 - Teens 13 or older,10039.0,4955,148,381
9595,Amanatsu,UNKNOWN,アマナツ,5.72,Sci-Fi,"Mar 25, 2010",Finished Airing,PG-13 - Teens 13 or older,9994.0,9940,25,35
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),Haiyoru! Nyaruani: Remember My Mr. Lovecraft,這いよる!ニャルアニ リメンバー・マイ・ラブ(クラフト先生),6.24,"Comedy, Sci-Fi","Dec 11, 2010 to Feb 26, 2011",Finished Airing,PG-13 - Teens 13 or older,7675.0,3894,309,1237
9608,Yuri Seijin Naoko-san,UNKNOWN,百合星人ナオコサン,5.79,"Comedy, Girls Love","Dec 18, 2010",Finished Airing,PG-13 - Teens 13 or older,9744.0,4952,232,425
9611,Aa! Megami-sama! (2011),Ah! My Goddess: Together Forever,ああっ女神さまっ,7.33,"Comedy, Romance, Supernatural","Feb 23, 2011 to Aug 23, 2013",Finished Airing,PG-13 - Teens 13 or older,2382.0,4394,196,1108
9617,K-On! Movie,K-ON! The Movie,映画 けいおん！,8.35,"Award Winning, Comedy","Dec 3, 2011",Finished Airing,PG-13 - Teens 13 or older,209.0,702,2266,5645
9627,Kakko Kawaii Sengen!,UNKNOWN,カッコカワイイ宣言！,5.45,Comedy,"Nov 5, 2010 to Dec 3, 2010",Finished Airing,PG-13 - Teens 13 or older,10933.0,11441,5,6
9629,Cyborg 009: The Reopening,UNKNOWN,サイボーグ009 The Reopening,5.46,"Action, Adventure, Sci-Fi","Oct 5, 2010",Finished Airing,PG-13 - Teens 13 or older,10889.0,10676,16,56
9630,Mini Sengoku Basara Ni: Tsukiyo no Katakura-kun,UNKNOWN,ミニ戦国BASARA弐　月夜の片倉くん,6.71,Comedy,"Oct 6, 2010 to Apr 6, 2011",Finished Airing,G - All Ages,5298.0,8439,128,78
9645,Be-Bop Highschool,UNKNOWN,ビー・バップ・ハイスクール,7.46,Comedy,"Jan 26, 1990 to Oct 1998",Finished Airing,R+ - Mild Nudity,1838.0,6790,11,62
9646,Goddamn,UNKNOWN,ガッデム,5.79,Action,"Apr 27, 1990 to Aug 16, 1990",Finished Airing,PG-13 - Teens 13 or older,9721.0,8964,7,60
9650,Dream C Club Pure Songs Clips,UNKNOWN,DREAM C CLUB PURE SONGS CLIPS,5.41,UNKNOWN,"Nov 10, 2010 to Dec 10, 2010",Finished Airing,PG-13 - Teens 13 or older,UNKNOWN,13534,6,13
9656,Kimi ni Todoke 2nd Season,Kimi ni Todoke: From Me to You Season 2,君に届け 2ND SEASON,7.98,"Drama, Romance","Jan 12, 2011 to Mar 30, 2011",Finished Airing,PG-13 - Teens 13 or older,609.0,456,8143,6473
9662,Timing,UNKNOWN,TIMING,5.13,Horror,Oct 2010,Finished Airing,R - 17+ (violence & profanity),11730.0,12799,2,2
9667,Super Speed,UNKNOWN,スーパー・スピード・イーピー,5.47,UNKNOWN,"Sep 29, 2010",Finished Airing,G - All Ages,UNKNOWN,12037,28,24
9673,Tegamibachi: Omakebachi,Letter Bee Reverse Specials,裏テガミバチ,6.81,Comedy,"Dec 22, 2010 to Aug 26, 2011",Finished Airing,PG-13 - Teens 13 or older,4818.0,7693,30,26
9675,Kami nomi zo Shiru Sekai: Flag 0,The World God Only Knows: Flag 0,神のみぞ知るセカイ: Flag 0,6.89,"Comedy, Supernatural","Sep 17, 2010",Finished Airing,PG-13 - Teens 13 or older,4434.0,2562,648,2274
9689,Agukaru,Agriculture Angel BARAKI,あぐかる,5.15,"Slice of Life, Supernatural","Sep 17, 2010 to Apr 1, 2014",Finished Airing,PG - Children,11680.0,11159,12,30
9690,Densetsu no Yuusha no Densetsu: Iris Report,The Legend of the Legendary Heroes: Iris Report,伝説の勇者の伝説 いりす・れぽ～と,6.54,"Action, Adventure, Fantasy","Oct 14, 2010",Finished Airing,R - 17+ (violence & profanity),6112.0,4632,298,1176
9691,Kyomu Senshi Miroku,UNKNOWN,虚無戦史ＭＩＲＯＫＵ,5.68,"Action, Fantasy, Sci-Fi, Supernatural","Jan 10, 1989 to Nov 5, 1989",Finished Airing,R+ - Mild Nudity,10128.0,12001,1,11
9693,Moshidora,UNKNOWN,もしドラ,6.88,"Drama, Sports","Apr 25, 2011 to May 6, 2011",Finished Airing,PG-13 - Teens 13 or older,4466.0,4421,459,1101
9706,Canaan: Minorikawa Report 201X Shanghai,Canaan: Minorikawa Report Year 201X Shanghai,カナン 御法川レポート 201X 上海,6.46,Action,"Feb 26, 2010",Finished Airing,R - 17+ (violence & profanity),6577.0,6541,61,266
9708,Kidou Senshi Gundam ZZ: Gundam Frag.,Mobile Suit Gundam ZZ: Gundam Frag.,機動戦士ガンダムZZ: GUNDAM FRAG.,5.52,"Action, Sci-Fi","Sep 25, 2009 to Nov 25, 2009",Finished Airing,PG-13 - Teens 13 or older,10710.0,8008,9,98
9712,Maria†Holic Alive,Maria†Holic Alive,まりあ†ほりっく あらいぶ,6.95,"Comedy, Girls Love","Apr 8, 2011 to Jun 24, 2011",Finished Airing,PG-13 - Teens 13 or older,4191.0,2534,1100,2144
9716,Rurouni Kenshin: Review Special,UNKNOWN,るろうに剣心,6.66,"Action, Comedy","Mar 26, 1997",Finished Airing,PG-13 - Teens 13 or older,5546.0,7374,35,89
9723,Hakuouki: Hekketsuroku - Kyoto Kaisouroku,UNKNOWN,薄桜鬼 特別編 京都回想録,7.1,"Action, Drama, Supernatural","Oct 3, 2010",Finished Airing,R - 17+ (violence & profanity),3542.0,5303,580,219
9724,Break Blade Movie 5: Shisen no Hate,Broken Blade 5,ブレイク ブレイド 死線ノ涯,7.81,"Action, Fantasy","Jan 22, 2011",Finished Airing,R - 17+ (violence & profanity),900.0,2765,906,5285
9731,Nurarihyon no Mago Recaps,UNKNOWN,ぬらりひょんの孫 総集編,6.36,"Action, Supernatural","Sep 28, 2010 to Dec 28, 2010",Finished Airing,PG-13 - Teens 13 or older,7102.0,5319,440,673
9732,Full Moon Party,UNKNOWN,FULL MOON PARTY,5.73,UNKNOWN,2006,Finished Airing,G - All Ages,UNKNOWN,11165,59,79
9733,The TV Show,UNKNOWN,the TV show,6.9,UNKNOWN,2009,Finished Airing,G - All Ages,UNKNOWN,8809,62,111
9734,K-On!!: Keikaku!,K-On!!: Plan!,けいおん!! 計画!,7.85,"Comedy, Slice of Life","Mar 16, 2011",Finished Airing,PG-13 - Teens 13 or older,824.0,1681,1272,3486
9735,Gintama: Shinyaku Benizakura-hen,UNKNOWN,銀魂 新訳紅桜篇,8.29,"Action, Comedy, Sci-Fi","Dec 15, 2010",Finished Airing,PG-13 - Teens 13 or older,256.0,3193,337,593
9737,Appleseed XIII,UNKNOWN,アップルシード XIII,6.29,"Action, Sci-Fi","Jun 3, 2011 to Jan 25, 2012",Finished Airing,R - 17+ (violence & profanity),7440.0,5252,77,443
9745,Sengoku Basara Movie: The Last Party,Sengoku Basara - Samurai Kings: The Movie,劇場版 戦国BASARA -The Last Party-,7.57,Action,"Jun 4, 2011",Finished Airing,PG-13 - Teens 13 or older,1462.0,3866,548,819
9748,Kaze wo Nuke!,UNKNOWN,風を抜け!,6.0,UNKNOWN,"Dec 16, 1988",Finished Airing,PG-13 - Teens 13 or older,8831.0,13485,1,1
9754,Kuragehime: Eiyuu Retsuden☆,Princess Jellyfish Specials,海月姫 英雄列伝☆,6.55,Comedy,"Jan 28, 2011 to Apr 22, 2011",Finished Airing,PG-13 - Teens 13 or older,6057.0,5070,525,245
9756,Mahou Shoujo Madoka★Magica,Puella Magi Madoka Magica,魔法少女まどか★マギカ,8.36,"Award Winning, Drama, Suspense","Jan 7, 2011 to Apr 22, 2011",Finished Airing,PG-13 - Teens 13 or older,198.0,101,10866,18699
9760,Hoshi wo Ou Kodomo,Children Who Chase Lost Voices,星を追う子ども,7.52,"Adventure, Fantasy, Romance","May 7, 2011",Finished Airing,PG-13 - Teens 13 or older,1657.0,1082,2360,3941
9768,Shima Shima Tora no Shimajirou,UNKNOWN,しましまとらのしまじろう,6.03,"Adventure, Comedy, Fantasy","Dec 13, 1993 to Mar 31, 2008",Finished Airing,G - All Ages,8709.0,13010,1,2
9770,Hello Kitty no Stump Village,Hello Kitty: Stump Village,ハローキティのスタンプヴィレッジ,6.2,Fantasy,2005,Finished Airing,G - All Ages,7881.0,12485,4,1
9773,Lady Lady!! (1988),UNKNOWN,レディレディ!! (1988),6.41,Drama,"Mar 12, 1988",Finished Airing,G - All Ages,6833.0,11336,43,5
9774,Morita-san wa Mukuchi,UNKNOWN,森田さんは無口,6.54,"Comedy, Slice of Life","Mar 26, 2011",Finished Airing,PG-13 - Teens 13 or older,6141.0,6199,189,516
